chain,draw,phase,pc1,pc2,epsilon_0,epsilon_1
49,279,late,0.37933668,0.59501278,0.37933668,0.59501278
49,282,late,0.33039832,0.61327249,0.33039832,0.61327249
49,285,late,0.37317413,0.53641897,0.37317413,0.53641897
49,288,late,0.37608325,0.42132330,0.37608325,0.42132330
49,292,late,0.29072013,0.39419174,0.29072013,0.39419174
49,295,late,0.34716243,0.39353147,0.34716243,0.39353147
49,298,late,0.29350495,0.52257431,0.29350495,0.52257431
49,301,late,0.36741206,0.47843572,0.36741206,0.47843572
49,304,late,0.42734694,0.45654109,0.42734694,0.45654109
49,308,late,0.39991072,0.42115736,0.39991072,0.42115736
49,311,late,0.41250256,0.44720396,0.41250256,0.44720396
49,314,late,0.35524461,0.41311708,0.35524461,0.41311708
49,317,late,0.34292662,0.47713384,0.34292662,0.47713384
49,320,late,0.31108418,0.50156599,0.31108418,0.50156599
49,324,late,0.27265525,0.42692456,0.27265525,0.42692456
49,327,late,0.27522147,0.49991867,0.27522147,0.49991867
49,330,late,0.34966949,0.54459947,0.34966949,0.54459947
49,333,late,0.28784919,0.54578960,0.28784919,0.54578960
49,336,late,0.19473566,0.55004102,0.19473566,0.55004102
49,340,late,0.17905581,0.42119777,0.17905581,0.42119777
49,343,late,0.22426246,0.21407413,0.22426246,0.21407413
49,346,late,0.16035679,0.37236217,0.16035679,0.37236217
49,349,late,0.24751301,0.39897060,0.24751301,0.39897060
49,352,late,0.25519690,0.32360068,0.25519690,0.32360068
49,356,late,0.14567854,0.33848265,0.14567854,0.33848265
49,359,late,0.16690625,0.27479973,0.16690625,0.27479973
49,362,late,0.16370149,0.27270514,0.16370149,0.27270514
49,365,late,0.21579660,0.16602203,0.21579660,0.16602203
49,368,late,0.19509062,0.15050295,0.19509062,0.15050295
49,372,late,0.31666559,0.09605276,0.31666559,0.09605276
49,375,late,0.21563421,0.02351011,0.21563421,0.02351011
49,378,late,0.24902658,-0.04037900,0.24902658,-0.04037900
49,381,late,0.21853469,-0.03019808,0.21853469,-0.03019808
49,384,late,0.28429258,-0.03186110,0.28429258,-0.03186110
49,388,late,0.32414061,0.00674327,0.32414061,0.00674327
49,391,late,0.33305669,-0.01352741,0.33305669,-0.01352741
49,394,late,0.30140790,-0.04116115,0.30140790,-0.04116115
49,397,late,0.34569818,-0.03915830,0.34569818,-0.03915830
49,400,late,0.32734194,-0.10474484,0.32734194,-0.10474484
49,404,late,0.34818506,-0.17854081,0.34818506,-0.17854081
49,407,late,0.40292150,-0.10717915,0.40292150,-0.10717915
49,410,late,0.36773875,-0.05109540,0.36773875,-0.05109540
49,413,late,0.28550377,-0.13049668,0.28550377,-0.13049668
49,416,late,0.24234280,-0.16668165,0.24234280,-0.16668165
49,420,late,0.20671409,-0.08809630,0.20671409,-0.08809630
49,423,late,0.21240705,-0.05565572,0.21240705,-0.05565572
49,426,late,0.17509031,0.00950010,0.17509031,0.00950010
49,429,late,0.22520889,0.06042624,0.22520889,0.06042624
49,432,late,0.20459901,0.01417351,0.20459901,0.01417351
49,436,late,0.19928730,0.12183706,0.19928730,0.12183706
49,439,late,0.14184846,0.12594034,0.14184846,0.12594034
49,442,late,0.17416927,0.12706251,0.17416927,0.12706251
49,445,late,0.13991272,0.19500495,0.13991272,0.19500495
49,448,late,0.11282700,0.18731171,0.11282700,0.18731171
49,452,late,0.16279480,0.17449701,0.16279480,0.17449701
49,455,late,0.10692243,0.03258521,0.10692243,0.03258521
49,458,late,0.17926317,0.02244432,0.17926317,0.02244432
49,461,late,0.10782855,-0.09679399,0.10782855,-0.09679399
49,464,late,0.01880685,-0.05155711,0.01880685,-0.05155711
49,468,late,0.02462924,0.00414945,0.02462924,0.00414945
49,471,late,0.00071110,0.00051811,0.00071110,0.00051811
49,474,late,0.05762862,-0.03989585,0.05762862,-0.03989585
49,477,late,-0.00924493,-0.07308232,-0.00924493,-0.07308232
49,480,late,-0.08873416,-0.00425998,-0.08873416,-0.00425998
49,484,late,-0.07881493,-0.01711511,-0.07881493,-0.01711511
49,487,late,-0.11703312,-0.09694570,-0.11703312,-0.09694570
49,490,late,-0.05616375,0.03423996,-0.05616375,0.03423996
49,493,late,-0.02285353,0.15456617,-0.02285353,0.15456617
49,496,late,-0.04338200,0.22901823,-0.04338200,0.22901823
50,0,early,-0.41261932,0.51101279,-0.41261932,0.51101279
50,3,early,-0.33187935,0.44536719,-0.33187935,0.44536719
50,6,early,-0.22411394,0.47284573,-0.22411394,0.47284573
50,9,early,-0.20060717,0.53737813,-0.20060717,0.53737813
50,12,early,-0.27524245,0.49819508,-0.27524245,0.49819508
50,16,early,-0.30363214,0.52700830,-0.30363214,0.52700830
50,19,early,-0.35763627,0.46720621,-0.35763627,0.46720621
50,22,early,-0.32907110,0.52664316,-0.32907110,0.52664316
50,25,early,-0.23971391,0.50035912,-0.23971391,0.50035912
50,28,early,-0.22300558,0.49373639,-0.22300558,0.49373639
50,32,early,-0.15789637,0.49044022,-0.15789637,0.49044022
50,35,early,-0.08108718,0.42324919,-0.08108718,0.42324919
50,38,early,-0.07570855,0.36935550,-0.07570855,0.36935550
50,41,early,-0.07847498,0.39020756,-0.07847498,0.39020756
50,44,early,-0.11338141,0.36066481,-0.11338141,0.36066481
50,48,early,-0.05835728,0.34276173,-0.05835728,0.34276173
50,51,early,-0.09589352,0.41148248,-0.09589352,0.41148248
50,54,early,-0.06469448,0.38730669,-0.06469448,0.38730669
50,57,early,-0.09368856,0.35635358,-0.09368856,0.35635358
50,60,early,-0.10584211,0.37172839,-0.10584211,0.37172839
50,64,early,-0.07947765,0.42669401,-0.07947765,0.42669401
50,67,early,-0.12454750,0.36735016,-0.12454750,0.36735016
50,70,early,-0.17284645,0.36692613,-0.17284645,0.36692613
50,73,early,-0.14016005,0.31762931,-0.14016005,0.31762931
50,76,early,-0.04853714,0.31024882,-0.04853714,0.31024882
50,80,early,-0.00553566,0.22118884,-0.00553566,0.22118884
50,83,early,0.00076390,0.27514505,0.00076390,0.27514505
50,86,early,0.08079842,0.24320292,0.08079842,0.24320292
50,89,early,0.11507879,0.30063665,0.11507879,0.30063665
50,92,early,0.11236612,0.38168618,0.11236612,0.38168618
50,96,early,0.08804818,0.52754468,0.08804818,0.52754468
50,99,early,0.09052547,0.51565576,0.09052547,0.51565576
50,102,early,0.06646174,0.42070815,0.06646174,0.42070815
50,105,early,0.07944044,0.44848293,0.07944044,0.44848293
50,108,early,0.04827281,0.41056740,0.04827281,0.41056740
50,112,early,0.04754890,0.39294875,0.04754890,0.39294875
50,115,early,0.06072780,0.37280965,0.06072780,0.37280965
50,118,early,0.06391084,0.38547710,0.06391084,0.38547710
50,121,early,-0.01611258,0.36919633,-0.01611258,0.36919633
50,124,early,-0.06789775,0.37884969,-0.06789775,0.37884969
50,128,early,-0.07681910,0.33136740,-0.07681910,0.33136740
50,131,early,-0.02423237,0.21526420,-0.02423237,0.21526420
50,134,early,-0.12339965,0.17923377,-0.12339965,0.17923377
50,137,early,-0.08223227,0.17648405,-0.08223227,0.17648405
50,140,early,-0.09886244,0.08956812,-0.09886244,0.08956812
50,144,early,-0.03080510,0.14868210,-0.03080510,0.14868210
50,147,early,-0.08700001,0.26415169,-0.08700001,0.26415169
50,150,early,-0.05090841,0.30264655,-0.05090841,0.30264655
50,153,early,-0.14831033,0.34027901,-0.14831033,0.34027901
50,156,early,-0.15938894,0.37674093,-0.15938894,0.37674093
50,160,early,-0.22314931,0.39454579,-0.22314931,0.39454579
50,163,early,-0.20349175,0.35673606,-0.20349175,0.35673606
50,166,early,-0.09094255,0.44920537,-0.09094255,0.44920537
50,169,early,-0.15592267,0.47363436,-0.15592267,0.47363436
50,172,early,-0.23012614,0.46923533,-0.23012614,0.46923533
50,176,early,-0.21567033,0.34428173,-0.21567033,0.34428173
50,179,early,-0.26613894,0.34828225,-0.26613894,0.34828225
50,182,early,-0.21212316,0.29477578,-0.21212316,0.29477578
50,185,early,-0.23896030,0.29602960,-0.23896030,0.29602960
50,188,early,-0.21594781,0.38299441,-0.21594781,0.38299441
50,192,early,-0.15924303,0.37130126,-0.15924303,0.37130126
50,195,early,-0.15092909,0.29134843,-0.15092909,0.29134843
50,198,early,-0.15017134,0.32947803,-0.15017134,0.32947803
50,201,early,-0.12341148,0.35383126,-0.12341148,0.35383126
50,204,early,-0.12800774,0.42033765,-0.12800774,0.42033765
50,208,early,-0.02163083,0.47016641,-0.02163083,0.47016641
50,211,early,-0.02030673,0.39921087,-0.02030673,0.39921087
50,214,early,0.00981403,0.48839986,0.00981403,0.48839986
50,217,early,0.04985147,0.49081886,0.04985147,0.49081886
50,220,early,0.03530623,0.49823838,0.03530623,0.49823838
50,224,early,0.04051077,0.49451965,0.04051077,0.49451965
50,227,early,-0.00777194,0.46373239,-0.00777194,0.46373239
50,230,early,-0.04200692,0.40918276,-0.04200692,0.40918276
50,233,early,-0.06410874,0.50475043,-0.06410874,0.50475043
50,236,early,-0.11353697,0.45141587,-0.11353697,0.45141587
50,240,early,-0.14098148,0.31628370,-0.14098148,0.31628370
50,243,early,-0.14748661,0.34448931,-0.14748661,0.34448931
50,246,early,-0.09173556,0.37862870,-0.09173556,0.37862870
50,249,early,-0.10435439,0.46262011,-0.10435439,0.46262011
50,252,late,-0.09626790,0.41591454,-0.09626790,0.41591454
50,256,late,-0.06298590,0.36082077,-0.06298590,0.36082077
50,259,late,-0.14968087,0.34934705,-0.14968087,0.34934705
50,262,late,-0.07563291,0.30911413,-0.07563291,0.30911413
50,265,late,-0.06356846,0.28815392,-0.06356846,0.28815392
50,268,late,-0.14510144,0.26524168,-0.14510144,0.26524168
50,272,late,-0.10083127,0.28663090,-0.10083127,0.28663090
50,275,late,-0.10870185,0.25441670,-0.10870185,0.25441670
50,278,late,-0.16707334,0.31872672,-0.16707334,0.31872672
50,281,late,-0.06103635,0.31567180,-0.06103635,0.31567180
50,284,late,-0.04357193,0.31012869,-0.04357193,0.31012869
50,288,late,-0.14401610,0.24530646,-0.14401610,0.24530646
50,291,late,-0.16230211,0.26849866,-0.16230211,0.26849866
50,294,late,-0.14501861,0.28748590,-0.14501861,0.28748590
50,297,late,-0.15211815,0.28103641,-0.15211815,0.28103641
50,300,late,-0.08773100,0.27931613,-0.08773100,0.27931613
50,304,late,-0.03349105,0.36916482,-0.03349105,0.36916482
50,307,late,0.00290929,0.40135139,0.00290929,0.40135139
50,310,late,-0.02437262,0.41504577,-0.02437262,0.41504577
50,313,late,-0.01385158,0.39608076,-0.01385158,0.39608076
50,316,late,-0.12299003,0.45058662,-0.12299003,0.45058662
50,320,late,-0.13026260,0.38760608,-0.13026260,0.38760608
50,323,late,-0.10274889,0.38296622,-0.10274889,0.38296622
50,326,late,-0.19196799,0.32802176,-0.19196799,0.32802176
50,329,late,-0.21797410,0.35591397,-0.21797410,0.35591397
50,332,late,-0.19653466,0.33561715,-0.19653466,0.33561715
50,336,late,-0.26464155,0.43047771,-0.26464155,0.43047771
50,339,late,-0.27771071,0.34946913,-0.27771071,0.34946913
50,342,late,-0.40209791,0.34080166,-0.40209791,0.34080166
50,345,late,-0.41161653,0.30302620,-0.41161653,0.30302620
50,348,late,-0.37333325,0.37721631,-0.37333325,0.37721631
50,352,late,-0.37582418,0.29128662,-0.37582418,0.29128662
50,355,late,-0.34698731,0.35063717,-0.34698731,0.35063717
50,358,late,-0.22087142,0.34548917,-0.22087142,0.34548917
50,361,late,-0.26623756,0.41979799,-0.26623756,0.41979799
50,364,late,-0.23759432,0.44457683,-0.23759432,0.44457683
50,368,late,-0.19413118,0.44668353,-0.19413118,0.44668353
50,371,late,-0.13297704,0.42405140,-0.13297704,0.42405140
50,374,late,-0.08828034,0.48333970,-0.08828034,0.48333970
50,377,late,0.00763087,0.43524298,0.00763087,0.43524298
50,380,late,0.02870628,0.41259816,0.02870628,0.41259816
50,384,late,-0.13038340,0.43108130,-0.13038340,0.43108130
50,387,late,-0.08469206,0.42113769,-0.08469206,0.42113769
50,390,late,-0.11612452,0.46267799,-0.11612452,0.46267799
50,393,late,-0.08704380,0.52092600,-0.08704380,0.52092600
50,396,late,-0.08028902,0.49852347,-0.08028902,0.49852347
50,400,late,-0.10309006,0.39027119,-0.10309006,0.39027119
50,403,late,-0.17957124,0.41991431,-0.17957124,0.41991431
50,406,late,-0.21843368,0.31062606,-0.21843368,0.31062606
50,409,late,-0.14094539,0.31826216,-0.14094539,0.31826216
50,412,late,-0.17504282,0.31160304,-0.17504282,0.31160304
50,416,late,-0.10846116,0.37720847,-0.10846116,0.37720847
50,419,late,-0.12806767,0.39312300,-0.12806767,0.39312300
50,422,late,-0.09932780,0.34404549,-0.09932780,0.34404549
50,425,late,-0.09257992,0.38448304,-0.09257992,0.38448304
50,428,late,-0.02866632,0.24905390,-0.02866632,0.24905390
50,432,late,0.01534017,0.29314861,0.01534017,0.29314861
50,435,late,-0.01186242,0.23769557,-0.01186242,0.23769557
50,438,late,-0.06174444,0.19751701,-0.06174444,0.19751701
50,441,late,0.05943511,0.18977359,0.05943511,0.18977359
50,444,late,0.09174631,0.17676142,0.09174631,0.17676142
50,448,late,0.11212553,0.09406837,0.11212553,0.09406837
50,451,late,0.18587787,0.13093148,0.18587787,0.13093148
50,454,late,0.21631065,0.13165461,0.21631065,0.13165461
50,457,late,0.21337706,0.15217209,0.21337706,0.15217209
50,460,late,0.24635004,0.15196833,0.24635004,0.15196833
50,464,late,0.21741220,0.12103298,0.21741220,0.12103298
50,467,late,0.19612139,0.20938382,0.19612139,0.20938382
50,470,late,0.19111775,0.24546316,0.19111775,0.24546316
50,473,late,0.23795155,0.23651040,0.23795155,0.23651040
50,476,late,0.25746694,0.20866035,0.25746694,0.20866035
50,480,late,0.23317428,0.22042786,0.23317428,0.22042786
50,483,late,0.26024693,0.27977034,0.26024693,0.27977034
50,486,late,0.29217112,0.37422964,0.29217112,0.37422964
50,489,late,0.26527864,0.37448350,0.26527864,0.37448350
50,492,late,0.22817054,0.35568705,0.22817054,0.35568705
50,496,late,0.23720521,0.33077842,0.23720521,0.33077842
50,499,late,0.24558255,0.33939779,0.24558255,0.33939779
51,2,early,-0.57635951,-0.37442932,-0.57635951,-0.37442932
51,5,early,-0.51205409,-0.39039278,-0.51205409,-0.39039278
51,8,early,-0.49042475,-0.41819465,-0.49042475,-0.41819465
51,12,early,-0.59050208,-0.41814154,-0.59050208,-0.41814154
51,15,early,-0.56551009,-0.40888044,-0.56551009,-0.40888044
51,18,early,-0.59109128,-0.39669549,-0.59109128,-0.39669549
51,21,early,-0.60065442,-0.33235860,-0.60065442,-0.33235860
51,24,early,-0.56290078,-0.27478495,-0.56290078,-0.27478495
51,28,early,-0.45412853,-0.13957468,-0.45412853,-0.13957468
51,31,early,-0.41260797,-0.13513173,-0.41260797,-0.13513173
51,34,early,-0.39592379,-0.10691805,-0.39592379,-0.10691805
51,37,early,-0.37936801,-0.12700799,-0.37936801,-0.12700799
51,40,early,-0.37504122,-0.04647246,-0.37504122,-0.04647246
51,44,early,-0.44019291,-0.04066426,-0.44019291,-0.04066426
51,47,early,-0.46132955,-0.01265760,-0.46132955,-0.01265760
51,50,early,-0.49862188,-0.06640766,-0.49862188,-0.06640766
51,53,early,-0.57740742,-0.08213735,-0.57740742,-0.08213735
51,56,early,-0.54702574,-0.01540401,-0.54702574,-0.01540401
51,60,early,-0.54428285,-0.10117994,-0.54428285,-0.10117994
51,63,early,-0.44056860,-0.15066867,-0.44056860,-0.15066867
51,66,early,-0.38231298,-0.13491677,-0.38231298,-0.13491677
51,69,early,-0.38627923,-0.16776016,-0.38627923,-0.16776016
51,72,early,-0.33959317,-0.12070310,-0.33959317,-0.12070310
51,76,early,-0.46051878,-0.11003884,-0.46051878,-0.11003884
51,79,early,-0.51908368,-0.10610501,-0.51908368,-0.10610501
51,82,early,-0.41686308,-0.06714615,-0.41686308,-0.06714615
51,85,early,-0.53715599,-0.10190643,-0.53715599,-0.10190643
51,88,early,-0.52624339,-0.16361399,-0.52624339,-0.16361399
51,92,early,-0.46797475,-0.15544501,-0.46797475,-0.15544501
51,95,early,-0.46163216,-0.27829757,-0.46163216,-0.27829757
51,98,early,-0.50401187,-0.23636396,-0.50401187,-0.23636396
51,101,early,-0.43207934,-0.22457342,-0.43207934,-0.22457342
51,104,early,-0.44020239,-0.25535855,-0.44020239,-0.25535855
51,108,early,-0.51864064,-0.39470315,-0.51864064,-0.39470315
51,111,early,-0.62548006,-0.46244705,-0.62548006,-0.46244705
51,114,early,-0.57563055,-0.51217234,-0.57563055,-0.51217234
51,117,early,-0.54243368,-0.50518024,-0.54243368,-0.50518024
51,120,early,-0.52212822,-0.37911689,-0.52212822,-0.37911689
51,124,early,-0.59498036,-0.36486509,-0.59498036,-0.36486509
51,127,early,-0.52627766,-0.30358645,-0.52627766,-0.30358645
51,130,early,-0.55184597,-0.26297921,-0.55184597,-0.26297921
51,133,early,-0.54786235,-0.23362812,-0.54786235,-0.23362812
51,136,early,-0.55805343,-0.23720762,-0.55805343,-0.23720762
51,140,early,-0.52529478,-0.19267809,-0.52529478,-0.19267809
51,143,early,-0.55441511,-0.24785754,-0.55441511,-0.24785754
51,146,early,-0.57511652,-0.21629564,-0.57511652,-0.21629564
51,149,early,-0.51556486,-0.21779838,-0.51556486,-0.21779838
51,152,early,-0.51005119,-0.18799350,-0.51005119,-0.18799350
51,156,early,-0.39807433,-0.16522856,-0.39807433,-0.16522856
51,159,early,-0.41317239,-0.06900197,-0.41317239,-0.06900197
51,162,early,-0.30687517,-0.01573075,-0.30687517,-0.01573075
51,165,early,-0.27926829,-0.00278763,-0.27926829,-0.00278763
51,168,early,-0.32899979,-0.02949083,-0.32899979,-0.02949083
51,172,early,-0.24875750,0.04405218,-0.24875750,0.04405218
51,175,early,-0.24252594,0.02235492,-0.24252594,0.02235492
51,178,early,-0.14480311,0.10897920,-0.14480311,0.10897920
51,181,early,-0.12522694,0.06170924,-0.12522694,0.06170924
51,184,early,-0.11990535,0.09954923,-0.11990535,0.09954923
51,188,early,-0.01996143,0.17026183,-0.01996143,0.17026183
51,191,early,-0.10584354,0.20823117,-0.10584354,0.20823117
51,194,early,-0.12493397,0.20268036,-0.12493397,0.20268036
51,197,early,-0.14163162,0.26177484,-0.14163162,0.26177484
51,200,early,-0.08784366,0.37018046,-0.08784366,0.37018046
51,204,early,-0.12694444,0.40250814,-0.12694444,0.40250814
51,207,early,-0.15029700,0.39189279,-0.15029700,0.39189279
51,210,early,-0.20263515,0.39630356,-0.20263515,0.39630356
51,213,early,-0.19392470,0.35283732,-0.19392470,0.35283732
51,216,early,-0.34042037,0.38373676,-0.34042037,0.38373676
51,220,early,-0.33822978,0.39949965,-0.33822978,0.39949965
51,223,early,-0.33025151,0.44465229,-0.33025151,0.44465229
51,226,early,-0.30629033,0.33466491,-0.30629033,0.33466491
51,229,early,-0.23093554,0.39783993,-0.23093554,0.39783993
51,232,early,-0.26270452,0.35654148,-0.26270452,0.35654148
51,236,early,-0.36583701,0.35398725,-0.36583701,0.35398725
51,239,early,-0.45428964,0.38812459,-0.45428964,0.38812459
51,242,early,-0.57736880,0.43727103,-0.57736880,0.43727103
51,245,early,-0.56014758,0.52971828,-0.56014758,0.52971828
51,248,early,-0.60005713,0.52690250,-0.60005713,0.52690250
51,252,late,-0.63967973,0.57199770,-0.63967973,0.57199770
51,255,late,-0.61541045,0.51200956,-0.61541045,0.51200956
51,258,late,-0.54644805,0.54197121,-0.54644805,0.54197121
51,261,late,-0.43925744,0.54214567,-0.43925744,0.54214567
51,264,late,-0.46591896,0.48351300,-0.46591896,0.48351300
51,268,late,-0.48053217,0.49065289,-0.48053217,0.49065289
51,271,late,-0.47679034,0.51465195,-0.47679034,0.51465195
51,274,late,-0.48235446,0.54889607,-0.48235446,0.54889607
51,277,late,-0.48113397,0.50094539,-0.48113397,0.50094539
51,280,late,-0.40767738,0.37456289,-0.40767738,0.37456289
51,284,late,-0.42682663,0.30889234,-0.42682663,0.30889234
51,287,late,-0.48496750,0.29181018,-0.48496750,0.29181018
51,290,late,-0.46455610,0.25341672,-0.46455610,0.25341672
51,293,late,-0.51599234,0.14271252,-0.51599234,0.14271252
51,296,late,-0.52844179,0.08401590,-0.52844179,0.08401590
51,300,late,-0.58155966,0.12832975,-0.58155966,0.12832975
51,303,late,-0.55296916,0.10489052,-0.55296916,0.10489052
51,306,late,-0.55540633,0.14552166,-0.55540633,0.14552166
51,309,late,-0.52884662,0.14313467,-0.52884662,0.14313467
51,312,late,-0.55213052,0.18041937,-0.55213052,0.18041937
51,316,late,-0.49481466,0.21375170,-0.49481466,0.21375170
51,319,late,-0.46667987,0.20456845,-0.46667987,0.20456845
51,322,late,-0.45862550,0.14295135,-0.45862550,0.14295135
51,325,late,-0.38712487,0.12586895,-0.38712487,0.12586895
51,328,late,-0.46883851,0.13211966,-0.46883851,0.13211966
51,332,late,-0.54986924,0.14030445,-0.54986924,0.14030445
